split,anchor_user_id,negative_user_id,anchor_sample_id,positive_sample_id,negative_sample_id,positive_distance,negative_distance,strategy,effective_strategy,margin,distance
train,s052,s018,s052_s04_r26,s052_s04_r30,s018_s01_r16,0.023576438426971436,0.1983073353767395,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s040,s052_s02_r14,s052_s05_r07,s040_s01_r34,0.04799455404281616,0.17313838005065918,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s053,s052_s02_r32,s052_s03_r39,s053_s04_r43,0.17698287963867188,0.24265599250793457,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s04_r19,s052_s02_r38,s018_s01_r16,0.10276657342910767,0.19558459520339966,semi_hard,semi_hard,0.1,cosine
train,s052,s054,s052_s04_r24,s052_s03_r17,s054_s01_r11,0.25263166427612305,0.12317484617233276,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s051,s052_s04_r16,s052_s04_r09,s051_s04_r48,0.06707209348678589,0.17733675241470337,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s02_r32,s052_s05_r38,s018_s01_r16,0.016909480094909668,0.17858350276947021,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s02_r15,s052_s03_r46,s018_s01_r16,0.05353748798370361,0.148240327835083,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s04_r06,s052_s02_r03,s018_s01_r16,0.06500780582427979,0.1628655195236206,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s03_r13,s052_s05_r02,s040_s03_r33,0.1364816427230835,0.1557462215423584,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s03_r48,s052_s05_r06,s040_s01_r33,0.11123085021972656,0.1493901014328003,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s05_r47,s052_s03_r15,s018_s01_r16,0.0704195499420166,0.19180339574813843,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s01_r24,s052_s02_r42,s018_s01_r16,0.07052731513977051,0.15776896476745605,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s04_r05,s052_s02_r36,s018_s03_r31,0.14952516555786133,0.23697108030319214,semi_hard,semi_hard,0.1,cosine
train,s052,s015,s052_s02_r17,s052_s02_r16,s015_s04_r19,0.09149521589279175,0.2018069624900818,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s051,s052_s04_r34,s052_s02_r37,s051_s01_r38,0.07846307754516602,0.19156545400619507,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s02_r30,s052_s02_r34,s018_s05_r16,0.028758585453033447,0.16115915775299072,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s03_r03,s052_s05_r24,s018_s01_r35,0.18214547634124756,0.06514263153076172,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s018,s052_s01_r18,s052_s04_r33,s018_s01_r16,0.2368232011795044,0.14085370302200317,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s051,s052_s04_r23,s052_s04_r03,s051_s03_r33,0.03730195760726929,0.1962122917175293,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s040,s052_s02_r21,s052_s01_r01,s040_s03_r13,0.18020963668823242,0.20656025409698486,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s02_r24,s052_s05_r35,s040_s02_r11,0.12721490859985352,0.17505908012390137,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s04_r31,s052_s01_r12,s051_s03_r33,0.11688697338104248,0.19495278596878052,semi_hard,semi_hard,0.1,cosine
train,s052,s015,s052_s03_r40,s052_s04_r25,s015_s03_r21,0.15449488162994385,0.196164071559906,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s05_r34,s052_s03_r49,s051_s03_r33,0.08172798156738281,0.15693366527557373,semi_hard,semi_hard,0.1,cosine
train,s052,s015,s052_s02_r17,s052_s05_r04,s015_s04_r19,0.07541805505752563,0.2018069624900818,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s040,s052_s02_r01,s052_s02_r31,s040_s05_r05,0.08354103565216064,0.20492899417877197,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s011,s052_s02_r12,s052_s04_r40,s011_s05_r08,0.16897344589233398,0.1726018190383911,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s04_r40,s052_s04_r43,s040_s01_r34,0.030033767223358154,0.1823226809501648,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s05_r23,s052_s01_r10,s018_s01_r16,0.1153726577758789,0.1517466902732849,semi_hard,semi_hard,0.1,cosine
train,s052,s054,s052_s03_r28,s052_s05_r29,s054_s05_r10,0.08032214641571045,0.18603795766830444,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s04_r42,s052_s04_r41,s018_s01_r16,0.05305546522140503,0.19388478994369507,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s040,s052_s02_r30,s052_s01_r05,s040_s01_r33,0.18144583702087402,0.19324332475662231,semi_hard,semi_hard,0.1,cosine
train,s052,s054,s052_s05_r15,s052_s04_r01,s054_s05_r10,0.21664273738861084,0.25610941648483276,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s05_r19,s052_s01_r09,s018_s01_r16,0.04483240842819214,0.17399489879608154,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s015,s052_s06_r06,s052_s01_r12,s015_s04_r48,0.28135693073272705,0.16056323051452637,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s040,s052_s01_r22,s052_s05_r16,s040_s01_r18,0.06751018762588501,0.17201882600784302,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s05_r45,s052_s03_r39,s018_s01_r16,0.198003351688385,0.19852107763290405,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s04_r16,s052_s01_r13,s051_s04_r48,0.08266770839691162,0.17733675241470337,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s01_r10,s052_s05_r49,s018_s05_r49,0.12335848808288574,0.21216946840286255,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s02_r20,s052_s01_r33,s040_s03_r49,0.18803268671035767,0.11946433782577515,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s040,s052_s01_r27,s052_s01_r08,s040_s01_r18,0.04197800159454346,0.15692567825317383,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s051,s052_s04_r32,s052_s04_r38,s051_s01_r38,0.059268057346343994,0.19144147634506226,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s04_r18,s052_s01_r16,s018_s01_r16,0.060563087463378906,0.20639348030090332,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s040,s052_s02_r27,s052_s05_r02,s040_s04_r18,0.14768505096435547,0.2057059407234192,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s04_r31,s052_s02_r18,s018_s01_r16,0.14541590213775635,0.22337990999221802,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s03_r38,s052_s01_r21,s040_s01_r34,0.029192686080932617,0.18741834163665771,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s051,s052_s03_r09,s052_s05_r33,s051_s04_r48,0.08018076419830322,0.17843258380889893,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s05_r33,s052_s01_r39,s051_s04_r48,0.2848077416419983,0.13841938972473145,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s018,s052_s04_r18,s052_s05_r01,s018_s01_r16,0.09232228994369507,0.20639348030090332,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s040,s052_s01_r47,s052_s03_r49,s040_s02_r14,0.12144386768341064,0.13051694631576538,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s05_r21,s052_s05_r45,s051_s01_r38,0.22478657960891724,0.13220733404159546,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s040,s052_s02_r42,s052_s06_r06,s040_s01_r34,0.2548888921737671,0.14185869693756104,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s018,s052_s04_r10,s052_s05_r04,s018_s01_r16,0.02782440185546875,0.14263105392456055,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s054,s052_s03_r01,s052_s04_r20,s054_s04_r13,0.09576642513275146,0.15936458110809326,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s01_r49,s052_s02_r41,s040_s02_r17,0.23219925165176392,0.10952556133270264,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s051,s052_s04_r08,s052_s05_r45,s051_s01_r38,0.11923623085021973,0.1664157509803772,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s01_r41,s052_s03_r30,s040_s02_r17,0.16061878204345703,0.106070876121521,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s018,s052_s06_r03,s052_s05_r41,s018_s01_r16,0.08770477771759033,0.15662789344787598,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s04_r29,s052_s01_r36,s051_s01_r38,0.3490718603134155,0.20932477712631226,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s018,s052_s03_r11,s052_s05_r24,s018_s01_r16,0.10769855976104736,0.17398035526275635,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s05_r30,s052_s05_r01,s018_s01_r16,0.043962717056274414,0.1407458782196045,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s04_r34,s052_s05_r27,s051_s01_r38,0.043839335441589355,0.19156545400619507,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s01_r13,s052_s05_r10,s018_s02_r15,0.07233035564422607,0.1326754093170166,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s03_r10,s052_s03_r47,s018_s01_r16,0.0675172209739685,0.15293735265731812,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s04_r23,s052_s03_r01,s051_s03_r33,0.06944823265075684,0.1962122917175293,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s05_r08,s052_s05_r42,s018_s02_r15,0.10222762823104858,0.12857502698898315,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s01_r21,s052_s05_r16,s018_s01_r16,0.0482136607170105,0.1493624448776245,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s040,s052_s02_r23,s052_s01_r48,s040_s01_r33,0.12165749073028564,0.20734959840774536,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s01_r02,s052_s02_r06,s040_s05_r30,0.08027338981628418,0.16880440711975098,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s02_r26,s052_s05_r03,s040_s04_r24,0.07116377353668213,0.1633175015449524,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s04_r50,s052_s01_r18,s018_s01_r16,0.06888461112976074,0.18596720695495605,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s040,s052_s01_r44,s052_s02_r17,s040_s03_r13,0.17583626508712769,0.0965578556060791,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s040,s052_s02_r29,s052_s01_r14,s040_s01_r33,0.4166261553764343,0.12666809558868408,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s051,s052_s04_r48,s052_s02_r05,s051_s01_r49,0.20322191715240479,0.20354121923446655,semi_hard,semi_hard,0.1,cosine
train,s052,s020,s052_s02_r05,s052_s01_r23,s020_s05_r06,0.05282437801361084,0.15450263023376465,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s052,s018,s052_s05_r49,s052_s01_r43,s018_s01_r16,0.25255489349365234,0.1504332423210144,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s053,s052_s02_r43,s052_s01_r19,s053_s02_r43,0.2157367467880249,0.1430525779724121,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s018,s052_s02_r04,s052_s03_r32,s018_s05_r16,0.13374733924865723,0.21388983726501465,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s01_r35,s052_s02_r15,s040_s02_r14,0.05527496337890625,0.15040826797485352,semi_hard,semi_hard,0.1,cosine
train,s052,s021,s052_s01_r03,s052_s03_r06,s021_s02_r01,0.34594571590423584,0.17407363653182983,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s052,s040,s052_s02_r24,s052_s03_r15,s040_s05_r05,0.06668758392333984,0.14394885301589966,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s05_r48,s052_s04_r18,s018_s01_r16,0.0494692325592041,0.13828885555267334,semi_hard,semi_hard,0.1,cosine
train,s052,s051,s052_s04_r07,s052_s02_r23,s051_s03_r33,0.14432740211486816,0.15390968322753906,semi_hard,semi_hard,0.1,cosine
train,s052,s020,s052_s01_r15,s052_s04_r05,s020_s05_r06,0.07806336879730225,0.1737074851989746,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s02_r47,s052_s04_r23,s040_s03_r13,0.11714303493499756,0.19861352443695068,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s03_r08,s052_s02_r16,s018_s01_r16,0.06757348775863647,0.12334603071212769,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s02_r32,s052_s05_r41,s018_s01_r16,0.08464944362640381,0.17858350276947021,semi_hard,semi_hard,0.1,cosine
train,s052,s040,s052_s02_r24,s052_s01_r37,s040_s05_r05,0.05107128620147705,0.14394885301589966,semi_hard,semi_hard,0.1,cosine
train,s052,s018,s052_s02_r22,s052_s04_r27,s018_s05_r38,0.20188415050506592,0.22709691524505615,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s01_r42,s053_s03_r25,s051_s05_r40,0.06081414222717285,0.15054082870483398,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s04_r23,s053_s03_r31,s051_s01_r36,0.173009991645813,0.10791027545928955,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s015,s053_s05_r09,s053_s05_r17,s015_s04_r31,0.07913058996200562,0.2093561887741089,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s053,s057,s053_s01_r11,s053_s03_r01,s057_s03_r12,0.24420100450515747,0.26518750190734863,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s01_r39,s053_s02_r04,s057_s05_r39,0.21450579166412354,0.2281804084777832,semi_hard,semi_hard,0.1,cosine
train,s053,s020,s053_s01_r04,s053_s04_r33,s020_s01_r23,0.09637695550918579,0.19432467222213745,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s04_r49,s053_s04_r25,s015_s04_r34,0.1704314947128296,0.23353177309036255,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s05_r14,s053_s03_r31,s015_s05_r33,0.12901592254638672,0.19820070266723633,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s03_r01,s053_s05_r31,s051_s02_r39,0.13241970539093018,0.1714547872543335,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s03_r02,s053_s01_r38,s051_s03_r25,0.1804288625717163,0.21915650367736816,semi_hard,semi_hard,0.1,cosine
train,s053,s042,s053_s05_r37,s053_s03_r03,s042_s01_r25,0.18252694606781006,0.22382217645645142,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s04_r44,s053_s04_r46,s015_s03_r24,0.11197590827941895,0.20659172534942627,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s05_r41,s053_s04_r20,s051_s01_r36,0.05072295665740967,0.1467713713645935,semi_hard,semi_hard,0.1,cosine
train,s053,s056,s053_s04_r21,s053_s05_r16,s056_s04_r45,0.2278391718864441,0.24773329496383667,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s01_r48,s053_s03_r44,s015_s05_r50,0.1244322657585144,0.21804660558700562,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s01_r25,s053_s02_r19,s057_s01_r08,0.08294045925140381,0.15929573774337769,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s03_r35,s053_s05_r21,s007_s01_r21,0.043161749839782715,0.20666944980621338,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s053,s057,s053_s02_r37,s053_s01_r31,s057_s01_r08,0.04634749889373779,0.13713377714157104,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s03_r27,s053_s01_r35,s051_s01_r36,0.4038727283477783,0.0792921781539917,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s057,s053_s02_r01,s053_s02_r10,s057_s02_r03,0.2381817102432251,0.1665503978729248,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s015,s053_s05_r43,s053_s06_r06,s015_s04_r29,0.13586968183517456,0.1495875120162964,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s05_r44,s053_s05_r29,s051_s04_r31,0.15898549556732178,0.2179209589958191,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s01_r07,s053_s05_r06,s007_s05_r33,0.18485116958618164,0.1884758472442627,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s04_r30,s053_s03_r06,s057_s05_r47,0.3161834478378296,0.13645392656326294,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s015,s053_s05_r09,s053_s02_r06,s015_s04_r31,0.0788276195526123,0.2093561887741089,semi_hard,semi_hard_fallback_farther,0.1,cosine
train,s053,s007,s053_s05_r15,s053_s01_r38,s007_s03_r35,0.08660578727722168,0.173825204372406,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s02_r30,s053_s05_r48,s051_s01_r29,0.33339977264404297,0.1582222580909729,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s051,s053_s04_r34,s053_s01_r23,s051_s01_r49,0.1871558427810669,0.18771237134933472,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s02_r07,s053_s02_r43,s051_s01_r21,0.3731849789619446,0.15354323387145996,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s051,s053_s03_r50,s053_s02_r12,s051_s04_r30,0.11505818367004395,0.20704543590545654,semi_hard,semi_hard,0.1,cosine
train,s053,s020,s053_s04_r32,s053_s01_r46,s020_s04_r31,0.11184602975845337,0.18568956851959229,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s03_r48,s053_s04_r11,s057_s06_r05,0.19124257564544678,0.19291865825653076,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s02_r18,s053_s03_r48,s007_s03_r35,0.31182265281677246,0.09999018907546997,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s051,s053_s01_r26,s053_s05_r42,s051_s01_r33,0.1386612057685852,0.20016461610794067,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s05_r02,s053_s02_r13,s051_s01_r36,0.1848779320716858,0.13019919395446777,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s051,s053_s04_r34,s053_s02_r50,s051_s04_r30,0.0807943344116211,0.1728982925415039,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s02_r35,s053_s05_r47,s057_s01_r08,0.2930099368095398,0.16546237468719482,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s007,s053_s04_r01,s053_s01_r05,s007_s01_r21,0.09231901168823242,0.17519629001617432,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s02_r44,s053_s01_r37,s007_s02_r23,0.2839822769165039,0.13172060251235962,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s020,s053_s02_r32,s053_s05_r05,s020_s04_r31,0.22177892923355103,0.12127697467803955,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s052,s053_s01_r01,s053_s04_r31,s052_s02_r48,0.15079212188720703,0.23799413442611694,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s01_r12,s053_s03_r10,s051_s01_r38,0.14395081996917725,0.20920276641845703,semi_hard,semi_hard,0.1,cosine
train,s053,s020,s053_s01_r22,s053_s02_r05,s020_s04_r31,0.13135910034179688,0.20542079210281372,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s01_r07,s053_s01_r44,s051_s01_r09,0.17965704202651978,0.19842863082885742,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s05_r27,s053_s05_r15,s057_s04_r43,0.08981543779373169,0.16259098052978516,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s04_r49,s053_s05_r38,s015_s04_r18,0.11266005039215088,0.21028536558151245,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s04_r33,s053_s02_r10,s015_s04_r31,0.11301982402801514,0.1993619203567505,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s03_r41,s053_s03_r27,s051_s01_r36,0.11052370071411133,0.20804959535598755,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s03_r01,s053_s02_r49,s051_s01_r36,0.3121837377548218,0.08165889978408813,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s051,s053_s05_r43,s053_s05_r33,s051_s01_r31,0.13190674781799316,0.19874680042266846,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s05_r40,s053_s04_r47,s015_s05_r33,0.16293030977249146,0.20311647653579712,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s03_r48,s053_s01_r09,s057_s01_r08,0.2318878173828125,0.16515177488327026,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s057,s053_s02_r28,s053_s05_r29,s057_s01_r08,0.3466957211494446,0.0695948600769043,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s057,s053_s05_r26,s053_s03_r45,s057_s05_r26,0.1576770544052124,0.17800921201705933,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s02_r10,s053_s01_r40,s015_s04_r29,0.15806162357330322,0.18638092279434204,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s04_r44,s053_s04_r11,s015_s05_r35,0.09877979755401611,0.19813793897628784,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s01_r41,s053_s02_r46,s051_s04_r28,0.20822834968566895,0.2163621187210083,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s03_r14,s053_s03_r06,s007_s01_r21,0.14061760902404785,0.19927328824996948,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s06_r01,s053_s02_r17,s015_s05_r50,0.27954328060150146,0.11531692743301392,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s051,s053_s03_r09,s053_s02_r01,s051_s01_r36,0.42108261585235596,0.1105305552482605,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s051,s053_s02_r09,s053_s05_r49,s051_s01_r36,0.165826678276062,0.2319996953010559,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s06_r03,s053_s05_r04,s015_s04_r29,0.12087684869766235,0.1455417275428772,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s04_r42,s053_s01_r03,s007_s05_r33,0.1072075366973877,0.16421502828598022,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s03_r33,s053_s06_r01,s007_s01_r21,0.2630423307418823,0.10219818353652954,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s015,s053_s04_r05,s053_s06_r03,s015_s03_r25,0.07618701457977295,0.16190952062606812,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s02_r30,s053_s04_r07,s051_s01_r29,0.3807007670402527,0.1582222580909729,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s007,s053_s04_r16,s053_s03_r48,s007_s03_r35,0.4110593795776367,0.07514286041259766,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s051,s053_s01_r33,s053_s03_r38,s051_s05_r40,0.10195469856262207,0.1835290789604187,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s02_r05,s053_s05_r40,s057_s01_r08,0.19187724590301514,0.232610285282135,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s02_r10,s053_s03_r18,s051_s04_r44,0.1295222043991089,0.15738505125045776,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s04_r40,s053_s02_r37,s051_s01_r36,0.06869500875473022,0.15379798412322998,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s01_r27,s053_s02_r18,s057_s04_r14,0.19887661933898926,0.2951839566230774,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s01_r12,s053_s03_r13,s051_s01_r36,0.10233515501022339,0.2001911997795105,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s03_r14,s053_s01_r20,s007_s01_r21,0.10049951076507568,0.19927328824996948,semi_hard,semi_hard,0.1,cosine
train,s053,s020,s053_s02_r40,s053_s03_r35,s020_s04_r31,0.05851244926452637,0.15602195262908936,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s02_r08,s053_s05_r39,s007_s01_r21,0.1641160249710083,0.19057273864746094,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s01_r46,s053_s04_r38,s007_s01_r21,0.3849400281906128,0.13517481088638306,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s015,s053_s04_r41,s053_s01_r10,s015_s05_r46,0.1313847303390503,0.20045995712280273,semi_hard,semi_hard,0.1,cosine
train,s053,s051,s053_s03_r28,s053_s04_r29,s051_s01_r36,0.052986741065979004,0.15238463878631592,semi_hard,semi_hard,0.1,cosine
train,s053,s015,s053_s04_r45,s053_s02_r17,s015_s05_r46,0.3629012107849121,0.09708410501480103,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s007,s053_s05_r15,s053_s01_r50,s007_s03_r35,0.08978313207626343,0.173825204372406,semi_hard,semi_hard,0.1,cosine
train,s053,s052,s053_s02_r43,s053_s04_r05,s052_s02_r41,0.34646058082580566,0.12083911895751953,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s029,s053_s04_r17,s053_s02_r26,s029_s03_r44,0.2999013066291809,0.11494815349578857,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s015,s053_s05_r43,s053_s05_r32,s015_s04_r29,0.053451359272003174,0.1495875120162964,semi_hard,semi_hard,0.1,cosine
train,s053,s029,s053_s05_r37,s053_s01_r33,s029_s01_r09,0.160403311252594,0.23223751783370972,semi_hard,semi_hard,0.1,cosine
train,s053,s007,s053_s02_r08,s053_s03_r50,s007_s01_r21,0.11791908740997314,0.19057273864746094,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s03_r02,s053_s02_r11,s057_s04_r43,0.3305126428604126,0.1319056749343872,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s015,s053_s02_r45,s053_s04_r35,s015_s03_r25,0.18145155906677246,0.24421793222427368,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s03_r48,s053_s05_r38,s057_s04_r13,0.1616765260696411,0.22841793298721313,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s01_r50,s053_s05_r41,s057_s01_r08,0.08684748411178589,0.1829833984375,semi_hard,semi_hard,0.1,cosine
train,s053,s057,s053_s02_r42,s053_s01_r11,s057_s01_r08,0.07597684860229492,0.1449284553527832,semi_hard,semi_hard,0.1,cosine
train,s053,s054,s053_s03_r07,s053_s04_r50,s054_s04_r15,0.4017089605331421,0.1250726580619812,semi_hard,semi_hard_fallback_hard,0.1,cosine
train,s053,s007,s053_s02_r05,s053_s04_r06,s007_s02_r23,0.12950485944747925,0.2070266604423523,semi_hard,semi_hard,0.1,cosine
train,s053,s029,s053_s05_r37,s053_s04_r17,s029_s04_r12,0.11961156129837036,0.21320128440856934,semi_hard,semi_hard,0.1,cosine
