sample_id,source_index,user_id,session_id,repetition_id,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
s037_s08_r17,12766,s037,8,17,1.4423082,1.9388226,2.5099561,1.2410984,0.8256236,0.89424855,0.0,4.0672135,3.337614,0.0,0.0,1.5568709,0.481819,3.3412666,1.1096562,0.0,0.2419469,3.7569351,2.6374927,1.2007811,1.8555365,2.1110992,0.0,3.5628905,2.6416636,3.4486802,5.2498064,0.0,2.9679005,2.5926576,0.0,1.2672697
s053_s01_r34,18433,s053,1,34,0.0,3.94502,0.17452556,4.4005485,0.64028996,1.0630804,4.2267003,0.0,0.0,0.0,3.0408525,0.123674184,0.0,0.0,0.37452877,0.0,1.6934628,2.5432777,0.99725884,1.5330585,0.0,4.628048,0.0,0.6877689,0.0,0.0,0.8790715,3.505968,0.0,0.0,3.9860075,1.0452375
s016_s07_r48,4747,s016,7,48,0.26764548,0.0,2.086399,0.39760464,1.0273706,3.1780443,2.2906523,3.1317585,5.041366,3.1042433,0.741378,3.1622212,0.5552811,3.344498,0.007264197,3.1789002,3.140184,2.4538603,0.0,3.8603888,3.3149605,0.7915546,3.6786456,2.1192234,1.3501575,2.9882474,0.0,1.7131945,1.7932597,0.0,3.1280107,0.91421163
s042_s01_r37,14436,s042,1,37,0.0,0.0,1.5708148,7.561782,2.021688,0.300444,4.404666,5.3448305,0.0,0.0,0.0,2.7307587,0.0,2.257874,2.58315,1.8125875,0.24850714,1.1103551,1.4668639,0.0,0.0,5.375001,3.1886477,3.0003037,0.0,1.3200412,0.6661652,0.8463255,2.2272372,0.63926095,4.2131233,1.9170792
s055_s08_r04,19553,s055,8,4,6.8785963,7.223833,0.2738933,0.0,4.2412443,2.9655576,0.0,0.0,4.1879644,3.322055,0.0,7.9632773,10.977386,0.0,2.5863266,0.0,1.5221473,6.830921,1.6027725,0.0,0.0,0.0,0.0,6.9462056,2.5842557,4.9289083,6.821515,0.0,2.0865033,4.967618,0.0,0.0
s048_s05_r42,16641,s048,5,42,0.0,2.9342055,3.9257767,1.3219417,1.0565635,0.57236415,2.1276102,0.66446257,4.1318808,1.8229897,0.013654172,4.322093,3.3870091,0.0,2.182836,2.3917925,3.0717652,3.052154,0.0,0.0,4.208569,0.0,0.0,6.303709,1.5141397,0.8548751,1.0603157,0.0,0.9204967,0.0,0.668332,0.5032623
s027_s07_r23,8722,s027,7,23,0.0,0.9128436,2.0006387,0.0,0.44520205,4.140798,2.672334,1.0527849,0.0,4.1525526,2.8957405,0.0,2.091013,1.1572795,2.8047457,0.8666742,1.4611669,2.0264883,2.454647,2.1564345,1.9497447,1.7992729,0.0,0.0,1.2013961,0.0,4.364719,3.1616402,2.4793062,0.7239984,5.25436,3.5546477
s047_s07_r50,16349,s047,7,50,0.7529495,0.20437162,3.4528584,0.0,0.752254,5.05196,3.1941223,2.0639338,1.7365994,3.230363,0.6253817,0.0,0.81997764,2.8895144,4.9828258,3.3819065,0.0,0.0,3.3325913,0.0,1.7324189,3.628362,0.22719997,0.7232463,0.18012935,0.5710978,2.4839911,0.0,4.8287306,2.2228117,0.048603,3.3012104
s031_s01_r13,10012,s031,1,13,0.47862056,0.8034208,0.0,1.3882178,1.1394088,0.19588578,2.990853,1.2832351,0.0,0.0,0.0,0.0,0.0,3.2272718,0.0,2.6539598,2.6578653,1.9237268,0.0,0.0,2.3192253,2.8831773,3.0991025,0.0,0.009649992,0.44328445,0.1231806,3.3475852,0.0,4.919988,1.4214475,2.5510933
s048_s02_r29,16478,s048,2,29,0.054065526,2.442882,4.955769,0.97707826,1.20683,0.64247906,0.96481,1.5595713,3.882005,1.0062941,0.0,4.1315136,2.6109118,0.0,1.2190036,1.9638913,1.994338,5.241938,0.0,3.0766342,4.288926,0.26387173,0.0,4.4834213,0.23103338,2.5951114,1.5607247,0.0,2.1783278,0.0,1.8052847,0.750977
s028_s05_r27,9026,s028,5,27,2.386222,1.8718076,0.0,1.3265669,1.9748297,2.2139316,3.410726,0.39413756,0.0,0.0,0.0,0.74319375,0.0,0.4367295,0.0,0.11086455,0.0,3.433783,0.0,0.0,1.7032784,0.0,2.731094,0.0,3.291012,2.5722313,2.7213428,1.3553593,0.0,4.1485257,0.0,3.7190812
s050_s03_r03,17302,s050,3,3,0.0,0.0,2.4148598,1.8845305,1.9026518,0.8083506,2.8192987,3.6287625,3.5711768,1.5348375,1.0697745,2.1564152,1.8765109,4.0650873,2.1813238,3.9991598,1.2054722,2.4125135,1.6316199,2.535359,1.0589215,0.0,3.5864272,4.2070746,2.8995755,2.0798104,0.0,1.8168232,2.4854615,0.0,2.049125,0.6833977
s040_s04_r28,13777,s040,4,28,1.210833,1.0246867,1.075274,0.7766107,4.7938023,0.0,0.0,0.0,0.5130338,2.817646,3.4203286,2.1355996,4.814522,0.0,3.353691,1.4795294,0.7639902,1.478231,2.195886,0.0,1.005065,0.0,0.0,3.269256,2.304135,1.4510102,0.0,0.0,0.0,0.20710853,6.9087124,2.9688356
s054_s08_r28,19177,s054,8,28,0.0,0.08451468,4.4039583,3.8186977,3.713549,0.9172424,3.6032963,2.323782,2.8105898,0.0,3.040975,3.688947,0.0,0.0,2.8596716,0.0,4.439664,3.555962,0.0,2.0682902,2.8680558,0.0,0.7173698,3.6972923,0.94214153,0.0,0.0,0.84413517,0.0,0.0,3.1421397,3.9742906
s026_s05_r11,8210,s026,5,11,0.277825,0.059654236,1.9174607,2.7106922,2.4099522,1.2385793,0.05828595,5.072475,3.1121273,0.62867385,0.0,2.6523132,1.1799793,4.2777414,1.7829959,2.0988076,1.5926218,3.3297791,1.5113564,0.66850466,2.3300483,0.0,1.356011,4.604262,3.2430363,3.5351703,0.42431933,0.0,1.9036725,1.5076405,2.291882,3.8393693
s005_s07_r12,1511,s005,7,12,1.699722,0.0,3.085765,0.4160675,2.552719,0.7706716,4.604485,0.0,2.8872366,3.997628,2.393898,4.8605404,0.5720914,3.7566535,0.87365705,4.6191053,1.013162,0.0,2.9642782,0.12797776,1.5451337,2.74994,3.171606,2.0098672,0.0,3.719143,0.5979943,2.9448037,0.39852217,1.0558934,0.3657883,1.9264529
s039_s08_r15,13564,s039,8,15,4.9628143,0.0,4.732611,0.0,2.1845841,2.9839091,5.2435155,0.0,5.192174,1.5665238,0.0,4.1482882,2.9336612,0.73655796,1.4876351,3.6837053,0.102289855,0.41647586,0.36734116,2.3281376,3.042711,0.3921296,5.7734175,0.0,1.492799,5.2273917,1.6335883,0.0,2.4870048,0.0,0.0,0.0
s042_s01_r34,14433,s042,1,34,0.0,0.0,1.7644541,7.403434,1.0786188,0.18815815,4.940104,4.7349668,0.09663463,0.0,0.0,2.2640471,0.124767005,2.6490085,2.9142456,2.4781327,0.66408646,1.6586611,1.8167108,0.13197446,0.0,4.9877787,3.109889,3.6496048,0.34202215,0.41724795,0.0,0.9799945,1.3495483,0.67387605,3.9373393,1.9016953
s012_s07_r46,3545,s012,7,46,1.5170822,1.351582,2.1876593,0.0,0.0,3.6603503,0.0,0.34552836,0.0,2.3785198,5.0634184,0.0,6.354677,0.0,1.0303879,0.0,3.4216893,0.0,4.0401607,0.0,0.0,0.0,0.0,3.15659,0.0,0.0,7.003835,3.7099848,0.0,0.0,0.0,0.0
s010_s07_r22,2721,s010,7,22,0.07167578,3.646128,3.9531279,1.9894662,1.57144,1.5567362,2.38653,4.771545,0.0,0.23666954,0.0,0.57330936,2.8995366,0.9291698,2.8330297,1.6621852,0.0,4.4393644,2.4311192,0.0,0.35348386,0.68843424,0.0,0.0,2.1557643,1.3885417,3.1686802,0.0,5.2499385,3.263257,0.9090582,0.5919039
s007_s01_r30,1629,s007,1,30,0.0,0.9778926,2.9971008,5.591211,0.6436088,0.61463517,4.610787,3.1307395,0.98708797,0.0,0.26661432,1.3035386,0.0,2.5170615,2.1694798,3.0908844,2.4305837,3.5740027,0.0,1.0807487,1.4593738,2.7776544,3.562148,1.609221,1.8787692,0.0,0.0,1.3517002,0.0,0.0,2.693974,4.035917
s033_s01_r39,10838,s033,1,39,2.8375993,0.0,0.0,2.6368597,2.5519614,0.0,0.0,0.0,1.2289841,7.437472,8.849312,0.4753611,5.2062626,0.0,0.85287213,3.651778,0.0,0.0,1.2603594,0.0,0.9762125,2.8009984,0.0,5.973096,1.1616911,5.971535,0.0,6.9818816,0.0,0.0,1.9931026,4.536326
s034_s05_r41,11440,s034,5,41,4.584727,0.65798974,6.096142,0.0,0.0,5.388812,3.270081,0.0,2.1083035,0.83921885,0.10165305,5.0037756,2.4587572,0.0,2.2950888,2.061818,1.4473327,0.80201066,0.30795518,4.694503,2.5833097,1.4331951,2.6232727,2.2252238,1.430613,0.5947867,2.300947,0.0,0.0,0.0,0.56789815,0.0
s010_s04_r36,2585,s010,4,36,0.0,5.063776,2.3933337,2.143963,1.7682009,1.0425732,2.5417166,3.977139,0.0,0.0,0.0,0.0,0.0,2.2064743,3.7822638,0.9347036,0.0,2.2246919,2.6453822,0.0,0.0,1.4769086,0.0,0.0,5.392164,0.0,1.0377235,0.0,3.8506181,5.8507133,1.7178636,0.26851124
s052_s07_r24,18323,s052,7,24,0.0,3.015662,1.7963657,6.819061,5.091694,0.0,6.110462,0.0,0.0,0.0,1.7279224,3.7173793,0.0,0.0,4.0981784,0.0,2.0508132,2.430509,0.0,2.1962037,3.7933052,0.6770735,0.0,0.6361071,0.33641684,0.0,1.7153915,7.8763165,0.0,0.0,5.857273,5.454502
s052_s07_r43,18342,s052,7,43,0.0,1.7789196,0.6062864,6.2962976,4.25156,0.0,6.0845413,0.0,0.0,0.0,1.1969507,3.3340714,0.0,0.0,4.747973,0.0,2.4457612,3.8045764,0.0,2.5565445,2.7908783,0.0,0.0,0.84862566,2.5528176,0.0,2.1153421,8.1759405,0.0,0.0,7.5310535,7.705662
s024_s04_r47,7396,s024,4,47,3.074303,0.0,0.0,0.0,1.8423536,0.9465891,0.6257189,2.4908934,0.304658,0.0,0.0,0.0,0.0,4.0101385,0.0,0.67247057,2.4640682,4.2394166,0.0,0.4020279,2.3142934,1.7042587,2.4104633,0.0,0.0,4.0108533,2.5573924,1.4463127,0.0,4.9321027,0.0,4.162737
s047_s06_r07,16256,s047,6,7,0.0,0.0,4.4023943,1.9288592,2.3158975,2.226533,0.60716784,6.262616,2.8859456,0.0,0.60337824,0.63728803,0.0,4.5339966,0.6162911,0.11899704,2.11899,1.0590425,0.0,0.0,2.0820968,5.7384415,2.33633,2.7692852,0.0,3.123618,1.9810228,0.0,2.28545,0.0,0.0,1.9589913
s026_s08_r05,8354,s026,8,5,0.0,0.0,1.6136527,4.200893,2.7597919,0.47907025,2.2084694,5.4292297,1.8784357,1.2063336,0.0,4.276918,2.3065434,3.5816174,1.9169829,3.010456,0.57027733,1.7656379,4.201092,0.0,0.0,1.3074429,0.6451981,4.556027,1.3302648,3.6701477,0.22573891,0.14279479,3.7730205,2.284707,3.0862546,2.2552283
s048_s04_r40,16589,s048,4,40,0.76845086,3.5515876,2.2877321,1.0343204,0.43027067,0.0,0.23093593,0.0,1.7699249,0.0,0.93711704,2.9941442,4.386202,0.0,3.2107995,1.4679979,1.4447279,3.781519,0.0,1.3479016,3.0518987,0.0,0.0,6.0905814,0.0,0.0,1.1362226,2.3648415,0.0,0.0,0.35867846,2.474657
s046_s03_r11,15710,s046,3,11,1.8708484,0.0,4.210166,1.4362967,1.5349249,0.8354893,2.1821914,4.6393905,2.0750675,2.197183,3.4065459,3.419888,3.8237226,1.2697698,1.0094053,4.531358,0.2694009,0.0,0.9281072,2.912474,0.5010499,2.1290448,4.816321,2.4184413,0.0,3.2317984,0.0,1.5729122,0.0,0.0,0.72421646,0.29691026
s044_s01_r03,15202,s044,1,3,0.864173,0.0,0.0,0.4033484,3.0693352,0.09761691,0.0,0.92391956,0.0,3.1300447,0.0,0.0,0.0,0.0,1.3572955,0.0,0.0,0.0,0.0,0.0,0.0,6.43239,4.04185,0.0,6.3140078,2.067469,0.0,1.8712654,0.0,4.4993677,0.0,0.97253287
s007_s07_r46,1945,s007,7,46,0.87339383,4.303689,5.586793,1.5283909,1.2095411,0.0,3.2439895,0.7523197,0.79932016,0.0,2.9569457,3.3295076,0.71692836,0.0,3.147518,0.0,5.1666913,2.5645578,0.71480024,4.092376,0.073580444,0.4968391,0.0,0.99517196,0.57398444,0.0,2.4978352,1.6637878,0.0,0.0,3.8782651,2.4632506
s035_s07_r29,11928,s035,7,29,6.801783,0.0,0.55182695,0.3327279,4.451621,0.0,1.2986653,0.0,1.6979475,0.0,0.0,2.4806187,0.0,0.0,0.016147971,0.0,7.133132,1.7629874,0.0,0.0,0.20705128,0.0,0.0,0.0,0.0,5.846354,0.0,0.0,0.0,0.0,0.0,1.2667791
s053_s07_r17,18716,s053,7,17,0.0,3.159985,0.3870556,3.445628,0.98639685,2.36745,5.709244,0.0,0.0,0.0,0.21329081,0.0,0.0,0.34625942,7.9302826,0.0,0.0,4.1519966,0.91276675,5.190524,0.0,2.8927853,0.0,2.4052935,0.917593,0.0,2.7646804,3.0806727,0.0,0.0,0.0,3.1908295
s051_s06_r38,17887,s051,6,38,5.1249337,5.9213076,5.711626,3.1584592,0.10174823,0.0,3.9448233,0.992996,0.0,0.0,0.0,1.0450466,2.829023,0.0,0.01229018,0.0,6.0454736,6.657203,0.0,2.2218153,0.0,0.38986468,0.0,0.0,0.6846427,0.0,0.0,0.0030406713,0.0,0.0,2.1743357,0.0
s022_s05_r24,7023,s022,5,24,2.5072238,0.0,0.0,2.675791,2.6916308,0.0,0.8830013,2.6235151,3.0727441,2.0039139,0.0,1.9616073,0.0,1.7746549,0.0,0.023703218,4.0901623,0.0,0.0,0.0,0.0,0.0,3.3650455,0.0,4.6000543,4.2853255,0.0,5.536289,0.0,2.6448054,1.2323781,1.3958251
s012_s07_r25,3524,s012,7,25,2.8238266,3.421833,3.7380373,0.0,0.0,2.8780813,3.9153833,0.0,0.0,1.7468097,4.9491796,0.25066283,4.615089,0.0,4.0649133,0.723072,0.14790204,0.0,3.9201622,2.7360415,0.0,1.338544,0.0,3.3107777,0.0,1.4109039,6.894402,6.8281546,0.0,0.0,0.0,0.0
s018_s02_r47,5296,s018,2,47,0.0,0.23096578,6.4809327,4.0267673,2.1863246,0.0,4.022734,0.0,1.8115861,0.0,6.9467115,1.9808801,0.0,0.0,5.427046,0.0,5.2385654,1.2275498,0.0,4.012615,0.0,5.2122145,0.07319653,4.027133,0.0,0.0,0.0,4.443947,0.0,0.0,0.0,2.826374
s011_s03_r24,2923,s011,3,24,0.008813083,5.362481,6.82869,0.0,1.6717126,0.56773406,4.990325,0.0,1.3014815,0.0,0.0,3.8929935,4.1863794,0.0,6.2838397,0.0,2.2818284,2.0268645,0.0,0.93259084,0.27914485,1.9533733,0.0,4.700068,0.0,0.0,2.4045317,0.0,0.0,0.0,0.0,1.6481512
s020_s01_r47,6046,s020,1,47,0.0,0.0,5.1637163,2.7810626,0.0,4.1265426,1.4104593,2.291984,0.0,0.0,0.0,1.8209592,4.812282,0.0,0.7668218,0.0,0.57733274,2.8157415,0.0,5.8111324,0.0,1.5656575,0.0,4.5824137,0.06199366,0.0,1.3541456,3.501083,0.0,0.0,0.3801973,0.0
s057_s03_r17,20116,s057,3,17,0.0,0.1658118,1.6657913,4.9786477,1.7832208,0.0,2.8895426,2.2762167,0.40372747,0.0,0.0,3.3386345,0.0,0.0,1.0468384,0.0,0.0,3.5317354,3.2464778,1.6142305,0.0,2.551879,0.0,3.6416693,0.0,1.3578361,4.587079,0.9535739,3.4554684,0.67861766,0.3060818,0.0
s038_s03_r15,12914,s038,3,15,1.7449365,2.3187432,0.0,1.9716561,5.2502537,0.50692034,1.419111,0.0,3.487277,1.1121739,1.9588311,3.0728106,2.7209163,0.0,2.3754513,3.5720887,0.0,2.969132,3.787602,3.1030128,6.7104497,3.48728,1.7411499,5.74362,3.8339615,1.373953,0.94470537,0.82332474,2.1786003,1.8204335,0.0,3.246157
s004_s05_r26,1025,s004,5,26,3.5680869,1.5941823,3.9329066,0.0,2.9605339,2.562621,5.6353736,0.0,0.20513213,5.595319,0.0,3.8986392,8.169482,0.0,2.7309391,0.17305055,0.0,0.0,0.0,3.8811886,5.621621,0.0,0.0,2.3823578,0.0,3.5181496,5.529171,5.1265826,0.0,0.0,0.0,0.0
s057_s08_r22,20371,s057,8,22,0.0,5.511881,2.5054598,4.704272,8.378686,0.0,2.3969216,0.0,1.4555364,0.0,0.0,3.3248136,2.936369,0.0,3.8797276,0.0,2.2902725,2.7060888,4.4373856,1.1326342,0.3701978,0.0,0.0,3.3429766,1.4767174,0.0,2.0339653,0.0,0.17307884,0.0,0.34152985,1.7233164
s003_s02_r17,466,s003,2,17,2.6817482,2.46356,1.933507,0.0,2.9403248,4.5425444,4.9565454,0.0,1.3642267,3.760204,1.7974763,0.0,3.2129009,0.0,4.7229514,5.1150618,0.30095878,0.29979408,5.279103,4.888158,0.71103853,0.0,1.4362917,0.7900733,1.3328474,0.0,2.67913,0.84826,2.1819668,0.0,0.0,0.0
s015_s08_r49,4398,s015,8,49,1.832662,6.760867,3.0242107,3.4107454,4.9415274,0.0,0.0,0.0,3.507943,0.0,0.0,4.8905597,1.9951339,0.0,5.050894,0.0,0.7877717,5.9296403,0.0,3.8830843,6.5721307,0.073486984,0.0,6.286959,5.247549,0.0,4.63348,0.0,0.0,0.0,0.0,4.9676843
s008_s07_r22,2321,s008,7,22,0.114868104,1.6346781,4.002485,1.6153042,4.380507,1.3673601,4.2001543,1.2468994,1.6076647,0.0,0.68996197,3.4586387,0.828473,0.054187298,4.089976,0.71285796,2.8892663,2.7667413,0.95830494,1.8778117,1.1459038,0.0,0.0,3.0360527,0.3917264,0.0,0.0,1.1114765,0.0,0.0,3.2018635,4.745357
s015_s05_r35,4234,s015,5,35,0.0,5.9869204,1.023845,3.2790208,4.72795,0.27750632,2.9371564,1.3247058,0.6072862,0.0,0.0,0.0,0.0,0.0,4.584064,0.0,2.8701859,6.658282,0.0,2.1631062,3.412592,0.0,0.0,0.0,3.3312244,0.0,3.8045325,0.14479566,0.0,0.0,0.0,4.565457
s007_s01_r43,1642,s007,1,43,0.0,0.0,1.692996,1.445075,2.1064305,0.47049052,3.5455623,3.67105,2.375871,0.0,0.0,2.1396818,0.0,3.6739776,5.4124045,1.3207443,3.0043657,3.9774227,0.0,0.7418675,0.020085096,2.4358823,1.5257862,1.9615797,0.31220153,0.0,0.0,0.0,0.0,0.8493958,2.6678674,3.6534662
s022_s08_r46,7195,s022,8,46,3.3666143,0.0,0.0,2.8938067,2.7826276,0.0,2.191781,3.0820138,2.2424054,0.34578255,0.0,0.0,0.0,2.410282,0.0,0.43836993,5.411843,1.1126534,0.0,0.0,0.0,0.0,3.2213874,0.0,4.8078823,5.2350125,0.0,5.2800703,0.0,2.241425,0.0,1.1220356
s044_s07_r06,15505,s044,7,6,0.7012601,2.210415,0.7586671,3.7915628,3.5469365,3.8748674,3.1330755,5.225137,0.0,0.0,0.0,0.0,0.0,0.6222652,0.6711315,3.1450396,0.028814733,2.8475714,0.0,0.0,0.0,1.1718013,4.327286,0.4644001,3.1894107,3.790221,1.2112252,0.0,0.5540088,3.4203753,0.0,4.4202375
s050_s07_r41,17540,s050,7,41,0.79708266,0.0,0.032736003,0.0,0.76302266,3.0796037,4.23353,2.079045,1.5737268,0.0,0.0,0.0,0.0,3.2293377,2.428466,1.3347692,0.0,5.2694693,2.325666,3.4596488,2.741286,1.7750133,2.6464095,0.0,3.4611795,3.2819815,3.0806282,3.2310028,2.5135982,1.1334348,0.0,1.7770295
s012_s08_r43,3592,s012,8,43,3.2494583,2.389535,1.707069,1.1554209,0.0,3.1192303,0.25515556,0.0,0.0,0.0,5.2778463,1.3363899,5.771171,0.0,0.7635228,0.0,6.0061293,0.0,2.3143575,1.5670676,0.0,0.0,0.0,2.1555917,3.0313451,0.0,3.2378364,4.587243,0.0,0.0,0.7356661,0.0
s051_s02_r32,17681,s051,2,32,4.165247,3.7479775,3.9785736,2.771186,1.1423538,0.9343705,2.7302842,1.6400688,1.7039201,0.0,0.0,0.0,1.0853918,1.1661401,0.88426507,3.1932936,3.8167415,5.4192967,1.0307114,2.6369083,2.0450861,0.14450353,1.5553222,0.682081,0.4113607,0.0,0.0,0.6523582,0.0,0.0,0.17635083,1.035126
s002_s07_r36,335,s002,7,36,0.42948472,0.0,4.7753563,0.14403266,0.93863106,3.87035,1.8391304,4.715876,3.6229362,2.9168675,0.0,4.0540705,1.8736658,3.3341744,0.1545853,2.6903422,1.4761264,2.6152139,0.0,2.5866556,3.6377385,1.6558111,2.4218678,3.5658474,0.5713199,3.1466062,1.3392452,0.0,2.9693806,0.5203184,1.7495537,0.6981807
s027_s07_r18,8717,s027,7,18,0.74980736,0.0,2.0518982,0.0,1.9551709,4.96299,2.7668552,0.32115898,1.1400685,0.90851957,1.6261481,0.3699594,4.396924,3.755875,4.440525,3.719246,0.0,0.0,1.1324928,3.3192556,2.9743123,2.047529,1.6397538,1.7234225,5.088925,1.1500962,0.22127269,2.906169,0.7665455,0.0,3.9527102,3.004653
s019_s01_r16,5615,s019,1,16,1.7693989,0.0,0.0,0.46097323,2.5040627,2.4732656,2.0003152,0.3175854,3.1755428,3.304673,2.7989326,3.1684961,0.0,5.699847,0.0,0.0,3.4876418,1.2395757,1.0287132,0.7939904,1.7208092,1.6637988,3.6153822,0.12291789,0.006988108,4.5256577,0.0,3.7689323,0.0,2.3497338,0.5210751,2.200094
s026_s01_r39,8038,s026,1,39,0.0,0.80688417,1.8660655,2.1840231,2.350723,1.872222,1.5882558,4.352315,1.6851842,0.20067668,0.0,1.9407525,0.35341564,4.7201834,2.142156,3.5472143,0.47971934,2.0236666,0.98027,1.7395327,2.8461554,1.8069049,2.070828,3.1488543,2.5995321,2.2101753,1.4963465,0.23108238,3.439105,1.5254596,2.8969827,3.2603204
s046_s04_r02,15751,s046,4,2,1.0964733,0.0,2.1630323,3.5286076,0.3718925,2.527388,1.874213,4.3988223,3.067106,0.71851903,2.8525004,2.916688,0.0,3.215521,0.0,3.2472823,0.46457368,0.4807714,2.668455,3.9177344,1.125699,2.6807897,4.031983,2.6791525,1.6603279,4.0483174,0.0,1.6285646,1.8118008,1.1095555,0.5629043,0.0
s024_s02_r24,7273,s024,2,24,1.2507656,0.0,0.0,1.9156578,0.87561184,0.0,1.7904028,2.6532784,0.10418874,0.0,0.0,0.0,0.0,4.0808773,0.0,1.3139358,1.1755795,2.505013,0.0,0.0,1.2737665,1.8706111,4.1077123,0.0,2.2485437,4.0707736,3.867402,2.004427,0.0,4.533635,0.0,3.573758
s008_s06_r43,2292,s008,6,43,1.2677137,1.3152641,4.1240134,3.3556135,1.8004705,1.9003439,3.1529555,0.0,3.3023515,0.0,0.7418893,2.2034087,0.36909413,0.0,5.766582,0.0,2.1262965,4.052726,0.19383198,2.2288709,1.9831743,1.4377285,0.0,5.953846,0.0,0.0,0.96283054,1.3063728,0.0,0.0,0.0,1.5357492
s002_s07_r37,336,s002,7,37,1.6095135,0.0,5.5224996,0.0,0.8555944,4.0042515,0.10159981,3.0875614,4.975188,2.1442184,0.0,2.3446178,3.6993098,0.8493715,0.8907947,1.1715434,0.02609557,3.225799,0.0,3.618261,3.8398015,0.640131,2.2580018,4.8122287,2.8644843,1.9719658,1.4138669,0.0,1.6949862,0.0,0.34361002,0.0
s050_s06_r43,17492,s050,6,43,0.0,0.0,0.63441455,0.818762,1.8897843,1.7834133,4.311068,2.11009,3.6817284,0.6078481,0.0,3.4058836,2.2665884,4.2938986,3.2356787,1.2689066,0.83116585,4.4626074,3.220031,2.567896,0.73384327,0.104462504,2.4949098,3.7593184,2.1823292,4.3660626,0.9945041,2.1798897,2.6882977,0.39912537,0.0,0.55995613
s042_s06_r13,14662,s042,6,13,0.0,0.0,2.3779786,6.1842904,0.0,0.0,2.6569836,5.840884,0.0,0.0,1.1721673,0.0,1.2765481,0.0,5.3422103,0.0,2.2508333,0.0,0.0,0.0,0.0,6.028754,2.0601146,1.6281757,2.0265486,0.0,0.0,0.0,0.0,1.2723432,4.3031855,0.0
s019_s07_r01,5900,s019,7,1,1.837945,0.0,0.0,0.0,2.8267956,2.6564202,4.033898,0.0,3.4235413,4.4761477,2.5948176,4.6659026,0.0,4.2254696,0.48047018,0.0,2.5109618,0.53512454,1.5164951,0.53805935,0.0,3.4036477,3.0674596,2.0095024,0.0,3.952081,0.5790794,2.913033,0.0,0.0,1.8641942,2.549704
s011_s07_r03,3102,s011,7,3,0.0,3.3549342,6.3666873,3.9179516,3.156496,0.0,2.2923675,0.0,0.0,0.0,0.85983866,5.073205,1.4266768,0.0,8.633538,0.0,0.0,1.5621758,3.1212804,1.6747041,0.0,5.365143,0.0,6.5743823,0.0,0.0,1.2637547,3.749999,0.0,0.0,0.0,3.0246162
s029_s02_r40,9289,s029,2,40,0.0,0.9253354,2.9019864,2.6851218,3.1509137,0.0,3.080384,3.2629883,2.5692344,0.0,2.8509042,0.46204853,0.0,4.254222,3.1531556,1.5370836,4.731118,3.0345702,0.0,1.3387554,0.8197732,2.0448298,1.1198356,0.7853221,1.0473,0.0,0.0,1.2527299,0.0,0.0,2.8396342,3.8581634
s018_s01_r29,5228,s018,1,29,2.0270746,0.0,5.305138,0.0,1.0020341,0.85887635,3.2559404,2.3178313,1.4266863,4.8854356,0.0,1.912705,1.9770514,1.1234477,2.280253,1.7113266,0.0,2.7779307,1.4246585,0.45018888,2.7702,3.529251,0.0,1.7191355,0.0,0.11315882,2.3095033,1.4875393,2.493224,1.9169878,0.0,1.241418
s002_s06_r43,292,s002,6,43,1.2432103,0.48735136,4.4581857,0.0,1.7156196,3.4764304,0.8595587,3.6465452,4.1111217,2.4503078,0.0,2.0802894,1.7706492,2.5776825,0.8392577,2.5748188,0.6721208,3.3774123,0.0,2.9557302,4.053171,0.0,1.5745101,3.1006207,2.3681734,3.5136924,2.6785886,0.0,2.713651,0.0,0.45369345,1.9954538
s040_s04_r46,13795,s040,4,46,0.0,2.4163609,2.1191235,1.5116483,0.43830717,0.0,0.4888336,0.0,0.0,0.0,6.3226814,1.1892176,3.6098297,0.0,4.3020344,1.1747415,2.5471838,0.0,1.0876575,0.5732066,0.0,1.91597,0.0,5.9913106,0.0,0.0,0.0,5.297958,0.0,0.0,4.568061,5.1482167
s046_s04_r11,15760,s046,4,11,2.8199582,0.0,3.9723861,2.3416133,0.05104804,3.361703,0.0,3.4796085,2.610442,2.299202,0.9538666,3.9451625,2.4037843,0.6952654,0.0,2.5961118,0.0,1.8476309,1.7997181,3.4155734,2.3279772,0.25801167,2.4500203,4.9556956,2.2145717,3.7029562,0.585387,0.0,0.0,0.9863482,0.0,0.0
s003_s01_r27,426,s003,1,27,2.043848,2.760883,1.4349008,0.12851459,1.1597395,1.263565,2.7151716,0.0,0.47356468,4.204732,3.0463703,0.5531791,3.3283968,0.0,3.1861641,3.7811048,0.6706389,0.0,2.6009748,3.6073067,0.76551306,0.0,0.0,4.8045745,2.5969741,0.0,1.3765126,1.3613528,0.0,0.0,2.0543838,0.69227
s030_s03_r36,9735,s030,3,36,0.4171318,0.0,0.3732642,0.0,0.0,2.1102772,0.0,0.0,0.0,5.183679,4.491271,0.0,0.8230721,0.0,2.1702423,2.6460514,1.1606746,0.0,1.0223919,0.0,0.0,0.0,0.0,0.43432626,3.6285613,0.0,0.0,0.38576475,0.9667738,0.0,5.3000083,0.67886984
